Timestamp,Domain,Mode,Server_IP,Step,Response,RTT(s),Total_Time(s),Cache_Status
2025-10-28 08:44:06,kathihill.com,Rec,172.64.52.210,kathihill.com,Answer,0.1337,0.3215,HIT
2025-10-28 08:44:06,linksplash.info,Rec,198.41.0.4,.,Referral,0.1885,0.2124,MISS
2025-10-28 08:44:06,linksplash.info,Rec,199.254.48.1,info,Empty Response,0.0441,0.2697,MISS
2025-10-28 08:44:06,linksplash.info,Rec,-,info,Failed,0.0000,0.2790,MISS
2025-10-28 08:44:07,group14eng.com,Rec,192.41.162.30,group14eng.com,Referral,0.2817,0.2930,HIT
2025-10-28 08:44:07,group14eng.com,Rec,2603:5:2180::5,group14eng.com,No Response,0.0025,0.3082,HIT
2025-10-28 08:44:07,group14eng.com,Rec,-,group14eng.com,Failed,0.0000,0.3191,HIT
2025-10-28 08:44:07,shqqaa.com,Rec,192.41.162.30,shqqaa.com,Referral,0.1587,0.1860,HIT
2025-10-28 08:44:10,shqqaa.com,Rec,108.162.193.122,shqqaa.com,No Response,3.0084,3.2051,HIT
2025-10-28 08:44:10,shqqaa.com,Rec,-,shqqaa.com,Failed,0.0000,3.2160,HIT
2025-10-28 08:44:10,mesites.co.za,Rec,198.41.0.4,.,Referral,0.1680,0.1826,MISS
2025-10-28 08:44:11,mesites.co.za,Rec,196.4.160.27,za,Referral,0.4933,0.7029,MISS
2025-10-28 08:44:11,mesites.co.za,Rec,206.223.136.200,co.za,Referral(NoGlue),0.3809,1.1051,MISS
2025-10-28 08:44:11,mesites.co.za,Rec,-,co.za,Failed,0.0000,1.1154,MISS
2025-10-28 08:44:12,progettogiovani.pd.it,Rec,198.41.0.4,.,Referral,0.2565,0.2895,MISS
2025-10-28 08:44:12,progettogiovani.pd.it,Rec,194.0.16.215,it,Referral,0.1844,0.4944,MISS
2025-10-28 08:44:12,progettogiovani.pd.it,Rec,213.140.22.93,progettogiovani.pd.it,Answer,0.2387,0.7474,MISS
2025-10-28 08:44:13,uahoy.net,Rec,192.55.83.30,uahoy.net,Empty Response,0.1495,0.1591,HIT
2025-10-28 08:44:13,uahoy.net,Rec,-,uahoy.net,Failed,0.0000,0.1684,HIT
2025-10-28 08:44:13,retiragroup.com,Rec,192.41.162.30,retiragroup.com,Empty Response,0.1766,0.1841,HIT
2025-10-28 08:44:13,retiragroup.com,Rec,-,retiragroup.com,Failed,0.0000,0.1972,HIT
2025-10-28 08:44:13,effexdjs.com,Rec,192.41.162.30,effexdjs.com,Empty Response,0.2649,0.2714,HIT
2025-10-28 08:44:13,effexdjs.com,Rec,-,effexdjs.com,Failed,0.0000,0.2808,HIT
2025-10-28 08:44:14,mysearch-online.com,Rec,192.41.162.30,mysearch-online.com,Empty Response,0.1569,0.1644,HIT
2025-10-28 08:44:14,mysearch-online.com,Rec,-,mysearch-online.com,Failed,0.0000,0.1743,HIT
2025-10-28 08:44:14,asadventure.com,Rec,192.41.162.30,asadventure.com,Referral,0.1751,0.1891,HIT
2025-10-28 08:44:14,asadventure.com,Rec,205.251.192.219,asadventure.com,Answer,0.0463,0.2614,HIT
2025-10-28 08:44:14,michiganbulb.com,Rec,192.41.162.30,michiganbulb.com,Referral,0.1530,0.1648,HIT
2025-10-28 08:44:14,michiganbulb.com,Rec,162.159.26.131,michiganbulb.com,Answer,0.0531,0.2370,HIT
2025-10-28 08:44:15,shivalikprints.com,Rec,192.41.162.30,shivalikprints.com,Referral,0.2214,0.2539,HIT
2025-10-28 08:44:15,shivalikprints.com,Rec,162.251.82.122,shivalikprints.com,Answer,0.0500,0.3181,HIT
2025-10-28 08:48:33,wpad,Rec,198.41.0.4,.,Empty Response,0.2105,0.2176,MISS
2025-10-28 08:48:34,wpad,Rec,199.9.14.201,.,Empty Response,0.2945,0.5217,MISS
2025-10-28 08:48:34,wpad,Rec,192.33.4.12,.,Empty Response,0.0982,0.6264,MISS
2025-10-28 08:48:34,wpad,Rec,-,.,Failed,0.0000,0.6329,MISS
2025-10-28 08:48:34,tuhafhaberler.com,Rec,192.41.162.30,tuhafhaberler.com,Empty Response,0.1470,0.1526,HIT
2025-10-28 08:48:34,tuhafhaberler.com,Rec,-,tuhafhaberler.com,Failed,0.0000,0.1615,HIT
2025-10-28 08:48:34,rtsab.com,Rec,193.14.90.50,rtsab.com,Empty Response,0.2203,0.2240,HIT
2025-10-28 08:48:34,rtsab.com,Rec,-,rtsab.com,Failed,0.0000,0.2331,HIT
2025-10-28 08:48:35,i-butterfly.ru,Rec,193.232.128.6,i-butterfly.ru,Referral(NoGlue),0.3002,0.3058,HIT
2025-10-28 08:48:35,i-butterfly.ru,Rec,-,i-butterfly.ru,Failed,0.0000,0.3144,HIT
2025-10-28 08:48:35,datepanchang.com,Rec,108.162.194.214,datepanchang.com,Answer,0.2044,0.2090,HIT
2025-10-28 08:48:35,localhost.re,Rec,194.0.9.1,localhost.re,Referral(NoGlue),0.2127,0.2211,HIT
2025-10-28 08:48:35,localhost.re,Rec,-,localhost.re,Failed,0.0000,0.2278,HIT
2025-10-28 08:48:35,daehepharma.com,Rec,220.73.163.40,daehepharma.com,Empty Response,0.1641,0.1667,HIT
2025-10-28 08:48:35,daehepharma.com,Rec,-,daehepharma.com,Failed,0.0000,0.1742,HIT
2025-10-28 08:48:36,ex-jw.org,Rec,199.249.112.1,ex-jw.org,Referral(NoGlue),0.0867,0.0929,HIT
2025-10-28 08:48:36,ex-jw.org,Rec,-,ex-jw.org,Failed,0.0000,0.1017,HIT
2025-10-28 08:48:36,us.tf,Rec,194.146.106.46,us.tf,Referral(NoGlue),0.1874,0.1927,HIT
2025-10-28 08:48:36,us.tf,Rec,-,us.tf,Failed,0.0000,0.2014,HIT
2025-10-28 08:48:36,informarexresistere.fr,Rec,194.146.106.46,informarexresistere.fr,Referral(NoGlue),0.1583,0.1639,HIT
2025-10-28 08:48:36,informarexresistere.fr,Rec,-,informarexresistere.fr,Failed,0.0000,0.1710,HIT
2025-10-28 08:48:36,running-sigi.de,Rec,194.0.0.53,running-sigi.de,Empty Response,0.2125,0.2164,HIT
2025-10-28 08:48:36,running-sigi.de,Rec,-,running-sigi.de,Failed,0.0000,0.2244,HIT
2025-10-28 08:48:37,buynowfromusa.com,Rec,2001:4860:4802:32::6c,buynowfromusa.com,No Response,0.0011,0.0020,HIT
2025-10-28 08:48:37,buynowfromusa.com,Rec,-,buynowfromusa.com,Failed,0.0000,0.0058,HIT
2025-10-28 08:48:37,pbprofile.com,Rec,192.41.162.30,pbprofile.com,Empty Response,0.2393,0.2456,HIT
2025-10-28 08:48:37,pbprofile.com,Rec,-,pbprofile.com,Failed,0.0000,0.2535,HIT
2025-10-28 08:48:37,gmxwnlajnl,Rec,198.41.0.4,.,Empty Response,0.1780,0.1801,MISS
2025-10-28 08:48:37,gmxwnlajnl,Rec,199.9.14.201,.,Empty Response,0.3064,0.4953,MISS
2025-10-28 08:48:38,gmxwnlajnl,Rec,192.33.4.12,.,Empty Response,0.0900,0.5923,MISS
2025-10-28 08:48:38,gmxwnlajnl,Rec,-,.,Failed,0.0000,0.5974,MISS
2025-10-28 08:48:38,djoncbjcmv,Rec,198.41.0.4,.,Empty Response,0.2485,0.2520,MISS
2025-10-28 08:48:38,djoncbjcmv,Rec,199.9.14.201,.,Empty Response,0.2681,0.5295,MISS
2025-10-28 08:48:38,djoncbjcmv,Rec,192.33.4.12,.,Empty Response,0.0966,0.6326,MISS
2025-10-28 08:48:38,djoncbjcmv,Rec,-,.,Failed,0.0000,0.6372,MISS
2025-10-28 08:48:38,mptrmkwart,Rec,198.41.0.4,.,Empty Response,0.1446,0.1472,MISS
2025-10-28 08:48:39,mptrmkwart,Rec,199.9.14.201,.,Empty Response,0.3237,0.4806,MISS
2025-10-28 08:48:39,mptrmkwart,Rec,192.33.4.12,.,Empty Response,0.1026,0.5923,MISS
2025-10-28 08:48:39,mptrmkwart,Rec,-,.,Failed,0.0000,0.6006,MISS
2025-10-28 08:48:39,globalpoliticalspectrum.com,Rec,192.41.162.30,globalpoliticalspectrum.com,Empty Response,0.3201,0.3234,HIT
2025-10-28 08:48:39,globalpoliticalspectrum.com,Rec,-,globalpoliticalspectrum.com,Failed,0.0000,0.3313,HIT
2025-10-28 08:48:39,41latitude.com,Rec,156.154.132.200,41latitude.com,Empty Response,0.0536,0.0597,HIT
2025-10-28 08:48:39,41latitude.com,Rec,-,41latitude.com,Failed,0.0000,0.0680,HIT
2025-10-28 08:48:40,zzxu.cn,Rec,203.119.29.1,zzxu.cn,Referral(NoGlue),0.2662,0.2738,HIT
2025-10-28 08:48:40,zzxu.cn,Rec,-,zzxu.cn,Failed,0.0000,0.2824,HIT
2025-10-28 08:48:40,energybulbs.co.uk,Rec,213.248.216.1,energybulbs.co.uk,Referral(NoGlue),0.2163,0.2230,HIT
2025-10-28 08:48:40,energybulbs.co.uk,Rec,-,energybulbs.co.uk,Failed,0.0000,0.2286,HIT
2025-10-28 08:48:40,o-ov.com,Rec,2603:5:2180::5,o-ov.com,No Response,0.0009,0.0019,HIT
2025-10-28 08:48:40,o-ov.com,Rec,-,o-ov.com,Failed,0.0000,0.0062,HIT
2025-10-28 08:48:40,tottenhamhk.com,Rec,192.41.162.30,tottenhamhk.com,Empty Response,0.1444,0.1493,HIT
2025-10-28 08:48:40,tottenhamhk.com,Rec,-,tottenhamhk.com,Failed,0.0000,0.1563,HIT
2025-10-28 08:48:41,reprosystems.ru,Rec,193.232.128.6,reprosystems.ru,Referral(NoGlue),0.3053,0.3115,HIT
2025-10-28 08:48:41,reprosystems.ru,Rec,-,reprosystems.ru,Failed,0.0000,0.3189,HIT
2025-10-28 08:48:41,interfloracentral.co.uk,Rec,213.248.216.1,interfloracentral.co.uk,Referral(NoGlue),0.2359,0.2455,HIT
2025-10-28 08:48:41,interfloracentral.co.uk,Rec,-,interfloracentral.co.uk,Failed,0.0000,0.2522,HIT
2025-10-28 08:48:47,wpad,Rec,198.41.0.4,.,Empty Response,0.1616,0.1654,MISS
2025-10-28 08:48:47,wpad,Rec,199.9.14.201,.,Empty Response,0.3658,0.5408,MISS
2025-10-28 08:48:47,wpad,Rec,192.33.4.12,.,Empty Response,0.0992,0.6494,MISS
2025-10-28 08:48:47,wpad,Rec,-,.,Failed,0.0000,0.6565,MISS
2025-10-28 08:48:48,likeminded.ca,Rec,198.41.0.4,.,Referral,0.1551,0.1681,MISS
2025-10-28 08:48:48,likeminded.ca,Rec,45.142.220.101,ca,Referral(NoGlue),0.2323,0.4152,MISS
2025-10-28 08:48:48,likeminded.ca,Rec,-,ca,Failed,0.0000,0.4233,MISS
2025-10-28 08:48:48,alltransport.ru,Rec,193.232.128.6,alltransport.ru,Referral(NoGlue),0.2316,0.2429,HIT
2025-10-28 08:48:48,alltransport.ru,Rec,-,alltransport.ru,Failed,0.0000,0.2508,HIT
2025-10-28 08:48:49,brown.edu,Rec,198.41.0.4,.,Referral,0.2244,0.2460,MISS
2025-10-28 08:48:52,brown.edu,Rec,192.31.80.30,edu,No Response,3.0040,3.2553,MISS
2025-10-28 08:48:52,brown.edu,Rec,-,edu,Failed,0.0000,3.2634,MISS
2025-10-28 08:48:52,fauzanalfi.com,Rec,192.41.162.30,fauzanalfi.com,Referral,0.2579,0.2674,HIT
2025-10-28 08:48:52,fauzanalfi.com,Rec,172.64.52.210,fauzanalfi.com,Empty Response,0.1326,0.4102,HIT
2025-10-28 08:48:52,fauzanalfi.com,Rec,-,fauzanalfi.com,Failed,0.0000,0.4202,HIT
2025-10-28 08:48:52,supreetsethi.net,Rec,192.55.83.30,supreetsethi.net,Empty Response,0.1930,0.1971,HIT
2025-10-28 08:48:52,supreetsethi.net,Rec,-,supreetsethi.net,Failed,0.0000,0.2043,HIT
2025-10-28 08:48:53,gucenmez.com,Rec,192.41.162.30,gucenmez.com,Referral,0.1458,0.1612,HIT
2025-10-28 08:48:53,gucenmez.com,Rec,108.162.194.241,gucenmez.com,Answer,0.0444,0.2160,HIT
2025-10-28 08:48:53,seedy.dk,Rec,198.41.0.4,.,Referral,0.1508,0.1672,MISS
2025-10-28 08:48:56,seedy.dk,Rec,193.163.102.222,dk,No Response,3.0076,3.1832,MISS
2025-10-28 08:48:56,seedy.dk,Rec,-,dk,Failed,0.0000,3.1928,MISS
2025-10-28 08:48:56,51cdngo.com,Rec,192.41.162.30,51cdngo.com,Referral(NoGlue),0.1584,0.1664,HIT
2025-10-28 08:48:56,51cdngo.com,Rec,-,51cdngo.com,Failed,0.0000,0.1743,HIT
2025-10-28 08:48:56,simple-health-reports.com,Rec,192.41.162.30,simple-health-reports.com,Empty Response,0.2437,0.2481,HIT
2025-10-28 08:48:56,simple-health-reports.com,Rec,-,simple-health-reports.com,Failed,0.0000,0.2570,HIT
2025-10-28 08:48:57,hivelocitymedia.com,Rec,192.41.162.30,hivelocitymedia.com,Referral,0.1423,0.1566,HIT
2025-10-28 08:48:57,hivelocitymedia.com,Rec,108.162.193.181,hivelocitymedia.com,Answer,0.0525,0.2219,HIT
2025-10-28 08:48:57,jabeye.org,Rec,199.249.112.1,jabeye.org,Referral(NoGlue),0.0813,0.0880,HIT
2025-10-28 08:48:57,jabeye.org,Rec,-,jabeye.org,Failed,0.0000,0.0960,HIT
2025-10-28 08:48:57,ticketbis.com,Rec,192.41.162.30,ticketbis.com,Referral,0.1709,0.1908,HIT
2025-10-28 08:48:57,ticketbis.com,Rec,149.112.160.1,ticketbis.com,Empty Response,0.0801,0.2819,HIT
2025-10-28 08:48:57,ticketbis.com,Rec,-,ticketbis.com,Failed,0.0000,0.2904,HIT
2025-10-28 08:48:58,cellularfactory.com,Rec,192.41.162.30,cellularfactory.com,Referral,0.2199,0.2287,HIT
2025-10-28 08:48:58,cellularfactory.com,Rec,162.159.26.132,cellularfactory.com,Answer,0.0404,0.2816,HIT
2025-10-28 08:48:58,tsksv.ru,Rec,193.232.128.6,tsksv.ru,Referral(NoGlue),0.2794,0.2841,HIT
2025-10-28 08:48:58,tsksv.ru,Rec,-,tsksv.ru,Failed,0.0000,0.2888,HIT
2025-10-28 08:48:58,gaybodyblog.com,Rec,192.41.162.30,gaybodyblog.com,Referral,0.1973,0.2136,HIT
2025-10-28 08:48:58,gaybodyblog.com,Rec,108.162.193.132,gaybodyblog.com,Answer,0.0496,0.2752,HIT
2025-10-28 08:48:59,datadikdki.net,Rec,192.55.83.30,datadikdki.net,Referral(NoGlue),0.2134,0.2179,HIT
2025-10-28 08:48:59,datadikdki.net,Rec,-,datadikdki.net,Failed,0.0000,0.2248,HIT
2025-10-28 08:48:59,mumphi.de,Rec,194.0.0.53,mumphi.de,Referral(NoGlue),0.2447,0.2544,HIT
2025-10-28 08:48:59,mumphi.de,Rec,-,mumphi.de,Failed,0.0000,0.2643,HIT
2025-10-28 08:48:59,gmxwnlajnl,Rec,198.41.0.4,.,Empty Response,0.1519,0.1543,MISS
2025-10-28 08:48:59,gmxwnlajnl,Rec,199.9.14.201,.,Empty Response,0.2729,0.4360,MISS
2025-10-28 08:49:00,gmxwnlajnl,Rec,192.33.4.12,.,Empty Response,0.0981,0.5472,MISS
2025-10-28 08:49:00,gmxwnlajnl,Rec,-,.,Failed,0.0000,0.5543,MISS
2025-10-28 08:49:00,djoncbjcmv,Rec,198.41.0.4,.,Empty Response,0.1537,0.1582,MISS
2025-10-28 08:49:00,djoncbjcmv,Rec,199.9.14.201,.,Empty Response,0.3592,0.5262,MISS
2025-10-28 08:49:00,djoncbjcmv,Rec,192.33.4.12,.,Empty Response,0.1005,0.6373,MISS
2025-10-28 08:49:00,djoncbjcmv,Rec,-,.,Failed,0.0000,0.6442,MISS
2025-10-28 08:49:00,mptrmkwart,Rec,198.41.0.4,.,Empty Response,0.1524,0.1554,MISS
2025-10-28 08:49:01,mptrmkwart,Rec,199.9.14.201,.,Empty Response,0.3699,0.5331,MISS
2025-10-28 08:49:01,mptrmkwart,Rec,192.33.4.12,.,Empty Response,0.1008,0.6405,MISS
2025-10-28 08:49:01,mptrmkwart,Rec,-,.,Failed,0.0000,0.6495,MISS
2025-10-28 08:49:01,brfone.com,Rec,192.41.162.30,brfone.com,Referral,0.1565,0.1705,HIT
2025-10-28 08:49:01,brfone.com,Rec,2600:1f18:683a:ae1a:7507:36c0:50d7:e3a5,brfone.com,No Response,0.0020,0.1804,HIT
2025-10-28 08:49:01,brfone.com,Rec,-,brfone.com,Failed,0.0000,0.1860,HIT
2025-10-28 08:49:01,newpages2u.com,Rec,192.41.162.30,newpages2u.com,Referral(NoGlue),0.1446,0.1498,HIT
2025-10-28 08:49:01,newpages2u.com,Rec,-,newpages2u.com,Failed,0.0000,0.1568,HIT
2025-10-28 08:49:02,bigjournalism.com,Rec,192.41.162.30,bigjournalism.com,Referral,0.1468,0.1661,HIT
2025-10-28 08:49:02,bigjournalism.com,Rec,108.162.192.223,bigjournalism.com,Answer,0.0437,0.2179,HIT
2025-10-28 08:49:02,congsoxanh.com,Rec,192.41.162.30,congsoxanh.com,Referral,0.2235,0.2372,HIT
2025-10-28 08:49:02,congsoxanh.com,Rec,108.162.194.40,congsoxanh.com,Answer,0.0462,0.2947,HIT
2025-10-28 08:49:02,visualtap.com,Rec,192.41.162.30,visualtap.com,Referral,0.1760,0.1822,HIT
2025-10-28 08:49:03,visualtap.com,Rec,52.201.79.206,visualtap.com,Answer,0.3963,0.5927,HIT
2025-10-28 08:49:03,oberoncompany.com,Rec,192.41.162.30,oberoncompany.com,Referral,0.2249,0.2377,HIT
2025-10-28 08:49:03,oberoncompany.com,Rec,108.162.193.106,oberoncompany.com,Answer,0.0519,0.3024,HIT
2025-10-28 08:49:03,consejodentistas.org,Rec,199.249.112.1,consejodentistas.org,Referral(NoGlue),0.0831,0.0879,HIT
2025-10-28 08:49:03,consejodentistas.org,Rec,-,consejodentistas.org,Failed,0.0000,0.0945,HIT
2025-10-28 08:49:04,k-dsl.de,Rec,194.0.0.53,k-dsl.de,Empty Response,0.3182,0.3216,HIT
2025-10-28 08:49:04,k-dsl.de,Rec,-,k-dsl.de,Failed,0.0000,0.3309,HIT
2025-10-28 08:49:04,asip.es,Rec,198.41.0.4,.,Referral,0.2087,0.2262,MISS
2025-10-28 08:49:04,asip.es,Rec,194.69.254.1,es,Empty Response,0.2846,0.5220,MISS
2025-10-28 08:49:04,asip.es,Rec,-,es,Failed,0.0000,0.5284,MISS
2025-10-28 08:49:04,androgyn.org,Rec,199.249.112.1,androgyn.org,Referral(NoGlue),0.0854,0.0995,HIT
2025-10-28 08:49:04,androgyn.org,Rec,-,androgyn.org,Failed,0.0000,0.1092,HIT
2025-10-28 08:49:05,panaceadream.com,Rec,192.41.162.30,panaceadream.com,Empty Response,0.2506,0.2546,HIT
2025-10-28 08:49:05,panaceadream.com,Rec,-,panaceadream.com,Failed,0.0000,0.2615,HIT
2025-10-28 08:49:05,hotel.ch,Rec,198.41.0.4,.,Referral,0.1627,0.1761,MISS
2025-10-28 08:49:05,hotel.ch,Rec,130.59.31.43,ch,Referral(NoGlue),0.1666,0.3574,MISS
2025-10-28 08:49:05,hotel.ch,Rec,-,ch,Failed,0.0000,0.3622,MISS
2025-10-28 08:49:05,c3budiman.tk,Rec,198.41.0.4,.,Referral,0.2227,0.2341,MISS
2025-10-28 08:49:06,c3budiman.tk,Rec,194.0.39.1,tk,Empty Response,0.1777,0.4233,MISS
2025-10-28 08:49:06,c3budiman.tk,Rec,-,tk,Failed,0.0000,0.4315,MISS
2025-10-28 08:49:06,obtscan.com,Rec,192.41.162.30,obtscan.com,Empty Response,0.1514,0.1544,HIT
2025-10-28 08:49:06,obtscan.com,Rec,-,obtscan.com,Failed,0.0000,0.1622,HIT
2025-10-28 08:49:06,phoenix-music.ru,Rec,193.232.128.6,phoenix-music.ru,Empty Response,0.2148,0.2195,HIT
2025-10-28 08:49:06,phoenix-music.ru,Rec,-,phoenix-music.ru,Failed,0.0000,0.2272,HIT
2025-10-28 08:49:06,motiie.com,Rec,192.41.162.30,motiie.com,Empty Response,0.2572,0.2607,HIT
2025-10-28 08:49:06,motiie.com,Rec,-,motiie.com,Failed,0.0000,0.2684,HIT
2025-10-28 08:49:07,isilon,Rec,198.41.0.4,.,Empty Response,0.2337,0.2378,MISS
2025-10-28 08:49:07,isilon,Rec,199.9.14.201,.,Empty Response,0.2899,0.5375,MISS
2025-10-28 08:49:07,isilon,Rec,192.33.4.12,.,Empty Response,0.0959,0.6419,MISS
2025-10-28 08:49:07,isilon,Rec,-,.,Failed,0.0000,0.6488,MISS
2025-10-28 08:49:07,cncdesign.co.kr,Rec,198.41.0.4,.,Referral,0.1461,0.1641,MISS
2025-10-28 08:49:08,cncdesign.co.kr,Rec,210.101.61.1,kr,Referral(NoGlue),0.3579,0.5349,MISS
2025-10-28 08:49:08,cncdesign.co.kr,Rec,-,kr,Failed,0.0000,0.5446,MISS
2025-10-28 08:49:08,udoo24.com,Rec,192.41.162.30,udoo24.com,Referral,0.2033,0.2130,HIT
2025-10-28 08:49:08,udoo24.com,Rec,162.159.24.201,udoo24.com,Answer,0.0711,0.2949,HIT
2025-10-28 08:49:09,ljyelectronic.com,Rec,192.41.162.30,ljyelectronic.com,Referral,0.2416,0.2492,HIT
2025-10-28 08:49:09,ljyelectronic.com,Rec,8.217.248.85,ljyelectronic.com,Answer,0.1950,0.4558,HIT
2025-10-28 08:49:09,bek.ir,Rec,198.41.0.4,.,Referral,0.2003,0.2143,MISS
2025-10-28 08:49:09,bek.ir,Rec,193.189.123.2,ir,Empty Response,0.3533,0.5752,MISS
2025-10-28 08:49:09,bek.ir,Rec,-,ir,Failed,0.0000,0.5893,MISS
2025-10-28 08:49:10,valerievandenbroek.nl,Rec,198.41.0.4,.,Referral,0.1526,0.1725,MISS
2025-10-28 08:49:10,valerievandenbroek.nl,Rec,194.0.25.24,nl,Empty Response,0.0390,0.2251,MISS
2025-10-28 08:49:10,valerievandenbroek.nl,Rec,-,nl,Failed,0.0000,0.2364,MISS
2025-10-28 08:49:10,lacuentaperdida.org,Rec,199.249.112.1,lacuentaperdida.org,Empty Response,0.0865,0.0931,HIT
2025-10-28 08:49:10,lacuentaperdida.org,Rec,-,lacuentaperdida.org,Failed,0.0000,0.1044,HIT
2025-10-28 08:49:10,alkoholiker-clan.de,Rec,194.0.0.53,alkoholiker-clan.de,Referral(NoGlue),0.2605,0.2700,HIT
2025-10-28 08:49:10,alkoholiker-clan.de,Rec,-,alkoholiker-clan.de,Failed,0.0000,0.2784,HIT
2025-10-28 08:49:11,doommovie.com,Rec,192.41.162.30,doommovie.com,Referral,0.2794,0.3051,HIT
2025-10-28 08:49:11,doommovie.com,Rec,108.162.192.178,doommovie.com,Answer,0.0590,0.3775,HIT
2025-10-28 08:49:11,xqgcab.com,Rec,192.41.162.30,xqgcab.com,Empty Response,0.1502,0.1548,HIT
2025-10-28 08:49:11,xqgcab.com,Rec,-,xqgcab.com,Failed,0.0000,0.1629,HIT
2025-10-28 08:49:11,uanet.net,Rec,192.55.83.30,uanet.net,Referral(NoGlue),0.1800,0.1905,HIT
2025-10-28 08:49:12,uanet.net,Rec,-,uanet.net,Failed,0.0000,0.2020,HIT
2025-10-28 08:49:12,tomorrowsreflection.com,Rec,192.41.162.30,tomorrowsreflection.com,Referral,0.1710,0.1849,HIT
2025-10-28 08:49:12,tomorrowsreflection.com,Rec,2603:5:21c0::9,tomorrowsreflection.com,No Response,0.0013,0.1961,HIT
2025-10-28 08:49:12,tomorrowsreflection.com,Rec,-,tomorrowsreflection.com,Failed,0.0000,0.2032,HIT
2025-10-28 08:49:12,lighthouse.cc,Rec,198.41.0.4,.,Referral,0.1481,0.1618,MISS
2025-10-28 08:49:12,lighthouse.cc,Rec,192.42.175.30,cc,Referral(NoGlue),0.1530,0.3296,MISS
2025-10-28 08:49:12,lighthouse.cc,Rec,-,cc,Failed,0.0000,0.3366,MISS
2025-10-28 08:49:13,7sports.jp,Rec,198.41.0.4,.,Referral,0.1484,0.1986,MISS
2025-10-28 08:49:13,7sports.jp,Rec,192.50.43.53,jp,Referral(NoGlue),0.1680,0.3857,MISS
2025-10-28 08:49:13,7sports.jp,Rec,-,jp,Failed,0.0000,0.4001,MISS
2025-10-28 08:49:13,gamepsvita.com,Rec,192.41.162.30,gamepsvita.com,Referral,0.1578,0.1870,HIT
2025-10-28 08:49:13,gamepsvita.com,Rec,108.162.195.254,gamepsvita.com,Answer,0.0524,0.2559,HIT
2025-10-28 08:49:13,thunderex.com,Rec,192.41.162.30,thunderex.com,Referral,0.1531,0.1660,HIT
2025-10-28 08:49:13,thunderex.com,Rec,2603:5:2152::16,thunderex.com,No Response,0.0031,0.1806,HIT
2025-10-28 08:49:13,thunderex.com,Rec,-,thunderex.com,Failed,0.0000,0.1896,HIT
2025-10-28 08:49:14,zamlelova.ru,Rec,193.232.128.6,zamlelova.ru,Referral(NoGlue),0.2320,0.2406,HIT
2025-10-28 08:49:14,zamlelova.ru,Rec,-,zamlelova.ru,Failed,0.0000,0.2509,HIT
2025-10-28 08:49:14,atomicbase.com,Rec,192.41.162.30,atomicbase.com,Referral,0.1482,0.1633,HIT
2025-10-28 08:49:14,atomicbase.com,Rec,192.252.149.20,atomicbase.com,Answer,0.2855,0.4711,HIT
2025-10-28 08:49:15,qdushu.com,Rec,192.41.162.30,qdushu.com,Referral,0.1616,0.1833,HIT
2025-10-28 08:49:15,qdushu.com,Rec,172.65.187.178,qdushu.com,Empty Response,0.1317,0.3269,HIT
2025-10-28 08:49:15,qdushu.com,Rec,-,qdushu.com,Failed,0.0000,0.3397,HIT
2025-10-28 08:49:15,raqualia.com,Rec,192.41.162.30,raqualia.com,Referral(NoGlue),0.1521,0.1655,HIT
2025-10-28 08:49:15,raqualia.com,Rec,-,raqualia.com,Failed,0.0000,0.1757,HIT
2025-10-28 08:49:16,fanzi.pl,Rec,198.41.0.4,.,Referral,0.1491,0.1856,MISS
2025-10-28 08:49:16,fanzi.pl,Rec,194.0.25.29,pl,Empty Response,0.0409,0.2377,MISS
2025-10-28 08:49:16,fanzi.pl,Rec,-,pl,Failed,0.0000,0.2501,MISS
2025-10-28 08:49:16,womenology.com,Rec,192.41.162.30,womenology.com,Referral,0.1521,0.1698,HIT
2025-10-28 08:49:16,womenology.com,Rec,194.0.182.19,womenology.com,Answer,0.0400,0.2270,HIT
2025-10-28 08:49:16,tonaci.com,Rec,192.41.162.30,tonaci.com,Referral,0.1477,0.1664,HIT
2025-10-28 08:49:16,tonaci.com,Rec,2001:4860:4802:32::6a,tonaci.com,No Response,0.0028,0.1791,HIT
2025-10-28 08:49:16,tonaci.com,Rec,-,tonaci.com,Failed,0.0000,0.1891,HIT
2025-10-28 08:49:17,youngsnetwork.it,Rec,194.0.16.215,youngsnetwork.it,Empty Response,0.1914,0.2001,HIT
2025-10-28 08:49:17,youngsnetwork.it,Rec,-,youngsnetwork.it,Failed,0.0000,0.2114,HIT
2025-10-28 08:49:17,gvowebcast.com,Rec,192.41.162.30,gvowebcast.com,Referral,0.1657,0.1930,HIT
2025-10-28 08:49:17,gvowebcast.com,Rec,108.162.192.85,gvowebcast.com,Answer,0.0561,0.2665,HIT
2025-10-28 08:49:17,isatap,Rec,198.41.0.4,.,Empty Response,0.1700,0.1760,MISS
2025-10-28 08:49:18,isatap,Rec,199.9.14.201,.,Empty Response,0.3602,0.5486,MISS
2025-10-28 08:49:18,isatap,Rec,192.33.4.12,.,Empty Response,0.0874,0.6527,MISS
2025-10-28 08:49:18,isatap,Rec,-,.,Failed,0.0000,0.6632,MISS
2025-10-28 08:49:18,aspiringwriter.ca,Rec,45.142.220.101,aspiringwriter.ca,Empty Response,0.2205,0.2290,HIT
2025-10-28 08:49:18,aspiringwriter.ca,Rec,-,aspiringwriter.ca,Failed,0.0000,0.2393,HIT
